Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A14.184413%2B00%3A00,1,0,5450.411586996779,5450.411586996779,5450.411586996779,5450.411586996779,56.0,0.01772231359519282,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A14.450626%2B00%3A00,1,0,5186.009902001388,5186.009902001388,5186.009902001388,5186.009902001388,56.0,0.01772231359519282,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A16.573271%2B00%3A00,1,0,6051.247604998935,6051.247604998935,6051.247604998935,6051.247604998935,56.0,0.01772231359519282,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A16.834972%2B00%3A00,1,0,5788.440739001089,5788.440739001089,5788.440739001089,5788.440739001089,56.0,0.01772231359519282,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A18.119532%2B00%3A00,1,0,7306.964383002196,7306.964383002196,7306.964383002196,7306.964383002196,56.0,0.01772231359519282,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A18.201083%2B00%3A00,1,0,6396.463656998094,6396.463656998094,6396.463656998094,6396.463656998094,56.0,0.01772231359519282,0.0,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A18.550054%2B00%3A00,1,0,8033.75541800051,8033.75541800051,8033.75541800051,8033.75541800051,56.0,0.01772231359519282,0.0,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A18.864827%2B00%3A00,1,0,7715.993560999777,7715.993560999777,7715.993560999777,7715.993560999777,56.0,0.01772231359519282,0.0,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A18.988294%2B00%3A00,1,0,7589.8419879995345,7589.8419879995345,7589.8419879995345,7589.8419879995345,56.0,0.01772231359519282,0.0,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A19.253357%2B00%3A00,1,0,7324.308675000793,7324.308675000793,7324.308675000793,7324.308675000793,56.0,0.01772231359519282,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A20.014322%2B00%3A00,1,0,6641.118447001645,6641.118447001645,6641.118447001645,6641.118447001645,56.0,0.01772231359519282,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
POST,/api/v1/auth/login,187,0,26000.0,26838.443955406707,4254.389835001348,52814.45242200061,206.0,3.314072642301057,0.0,26000,34000,40000,42000,47000,50000,52000,53000,53000,53000,53000
POST,/api/v1/transactions,114,0,15000.0,15608.84972783305,11966.036613001052,25569.351172998722,538.0,2.0203437498519814,0.0,15000,16000,17000,17000,20000,22000,23000,26000,26000,26000,26000
,Aggregated,542,0,12000.0,14716.51343137083,2240.419922000001,52814.45242200061,476.35239852398524,9.605493968594509,0.0,12000,16000,19000,23000,37000,44000,49000,51000,53000,53000,53000
